order_id,order_date,ship_date,customer_id,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2022-117037,2023-05-17 00:00:00,2023-05-20 00:00:00,480,Acco,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Consumer,Office Supplies,Binders,Central,60653,Chicago,Illinois,United States,0.8,-4.7685,1,2.89,-1.65
US-2022-117037,2023-05-17 00:00:00,2023-05-20 00:00:00,480,Acco,Acco Hot Clips Clips to Go,Consumer,Office Supplies,Fasteners,Central,60653,Chicago,Illinois,United States,0.2,2.4675,3,7.896,0.3125
US-2022-117037,2023-05-17 00:00:00,2023-05-20 00:00:00,480,Wirebound,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Consumer,Office Supplies,Paper,Central,60653,Chicago,Illinois,United States,0.2,9.54,8,30.528,0.3125
US-2022-150567,2023-05-17 00:00:00,2023-05-21 00:00:00,656,GBC,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Corporate,Office Supplies,Binders,South,32712,Apopka,Florida,United States,0.7,-21.6144,6,27.018,-0.8
US-2022-150567,2023-05-17 00:00:00,2023-05-21 00:00:00,656,Pressboard,Pressboard Hanging Data Binders for Unburst Sheets,Corporate,Office Supplies,Binders,South,32712,Apopka,Florida,United States,0.7,-2.1648,2,2.952,-0.733333333
US-2022-158435,2023-05-17 00:00:00,2023-05-18 00:00:00,60,Eldon,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Consumer,Furniture,Furnishings,East,6708,Waterbury,Connecticut,United States,0,17.324,4,173.24,0.1
US-2022-158435,2023-05-17 00:00:00,2023-05-18 00:00:00,60,Avery,Avery 519,Consumer,Office Supplies,Labels,East,6708,Waterbury,Connecticut,United States,0,6.8714,2,14.62,0.47
US-2022-158435,2023-05-17 00:00:00,2023-05-18 00:00:00,60,Acme,Acme Forged Steel Scissors with Black Enamel Handles,Consumer,Office Supplies,Supplies,East,6708,Waterbury,Connecticut,United States,0,18.8993,7,65.17,0.29
US-2022-122728,2023-05-18 00:00:00,2023-05-24 00:00:00,261,Universal,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Consumer,Office Supplies,Paper,West,94110,San Francisco,California,United States,0,8.7906,3,17.94,0.49
US-2022-122728,2023-05-18 00:00:00,2023-05-24 00:00:00,261,Other,Home/Office Personal File Carts,Consumer,Office Supplies,Storage,West,94110,San Francisco,California,United States,0,26.07,3,104.28,0.25
US-2022-126935,2023-05-19 00:00:00,2023-05-24 00:00:00,93,GBC,GBC Personal VeloBind Strips,Corporate,Office Supplies,Binders,West,94109,San Francisco,California,United States,0.2,3.3544,1,9.584,0.35
US-2022-138282,2023-05-19 00:00:00,2023-05-23 00:00:00,46,Staple holder,Staple holder,Corporate,Office Supplies,Appliances,West,90008,Los Angeles,California,United States,0,23.7168,8,87.84,0.27
US-2022-152835,2023-05-19 00:00:00,2023-05-23 00:00:00,656,Newell,Newell 341,Corporate,Office Supplies,Art,Central,47905,Lafayette,Indiana,United States,0,6.206,5,21.4,0.29
US-2022-157245,2023-05-19 00:00:00,2023-05-24 00:00:00,453,Hon,Hon 4070 Series Pagoda Round Back Stacking Chairs,Consumer,Furniture,Chairs,South,22204,Arlington,Virginia,United States,0,179.7488,2,641.96,0.28
US-2022-169943,2023-05-19 00:00:00,2023-05-24 00:00:00,101,DAX,"DAX Value U-Channel Document Frames, Easel Back",Consumer,Furniture,Furnishings,East,10011,New York City,New York,United States,0,12.3256,8,39.76,0.31
US-2022-169943,2023-05-19 00:00:00,2023-05-24 00:00:00,101,Nu-Dell,Nu-Dell Float Frame 11 x 14 1/2,Consumer,Furniture,Furnishings,East,10011,New York City,New York,United States,0,15.0864,4,35.92,0.42
US-2022-169943,2023-05-19 00:00:00,2023-05-24 00:00:00,101,Belkin,Belkin Premiere Surge Master II 8-outlet surge protector,Consumer,Office Supplies,Appliances,East,10011,New York City,New York,United States,0,70.441,5,242.9,0.29
US-2022-169943,2023-05-19 00:00:00,2023-05-24 00:00:00,101,Other,Recycled Easel Ring Binders,Consumer,Office Supplies,Binders,East,10011,New York City,New York,United States,0.2,14.92,4,47.744,0.3125
US-2022-169943,2023-05-19 00:00:00,2023-05-24 00:00:00,101,SAFCO,Safco Industrial Wire Shelving System,Consumer,Office Supplies,Storage,East,10011,New York City,New York,United States,0,0,5,454.9,0
US-2022-105256,2023-05-20 00:00:00,2023-05-20 00:00:00,381,Cisco,Cisco Unified IP Phone 7945G VoIP phone,Consumer,Technology,Phones,South,28806,Asheville,North Carolina,United States,0.2,85.2475,5,1363.96,0.0625
US-2022-108567,2023-05-20 00:00:00,2023-05-24 00:00:00,213,Avery,Avery Non-Stick Binders,Consumer,Office Supplies,Binders,South,34952,Port Saint Lucie,Florida,United States,0.7,-2.245,2,2.694,-0.833333333
US-2022-115917,2023-05-20 00:00:00,2023-05-25 00:00:00,630,Luxo,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Home Office,Furniture,Furnishings,West,94591,Vallejo,California,United States,0,272.792,5,1049.2,0.26
US-2022-115917,2023-05-20 00:00:00,2023-05-25 00:00:00,630,Wilson Jones,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Home Office,Office Supplies,Binders,West,94591,Vallejo,California,United States,0.2,5.0128,4,15.424,0.325
US-2022-146010,2023-05-20 00:00:00,2023-05-23 00:00:00,274,GBC,GBC Durable Plastic Covers,Home Office,Office Supplies,Binders,West,80906,Colorado Springs,Colorado,United States,0.7,-32.508,7,40.635,-0.8
US-2022-107202,2023-05-21 00:00:00,2023-05-28 00:00:00,461,Panasonic,Panasonic KX MB2061 Multifunction Printer,Corporate,Technology,Machines,West,89431,Sparks,Nevada,United States,0.2,179.73,10,2396.4,0.075
US-2022-114209,2023-05-21 00:00:00,2023-05-26 00:00:00,19,Pressboard,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Corporate,Office Supplies,Binders,Central,75081,Dallas,Texas,United States,0.8,-3.2406,2,1.964,-1.65
US-2022-114209,2023-05-21 00:00:00,2023-05-26 00:00:00,19,Southworth,Southworth 100% Cotton The Best Paper,Corporate,Office Supplies,Paper,Central,75081,Dallas,Texas,United States,0.2,30.996,9,82.656,0.375
US-2022-125920,2023-05-21 00:00:00,2023-05-28 00:00:00,664,Cardinal,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Corporate,Office Supplies,Binders,Central,60610,Chicago,Illinois,United States,0.8,-5.8869,3,3.798,-1.55
US-2022-127642,2023-05-21 00:00:00,2023-05-23 00:00:00,155,Easy-staple paper,Easy-staple paper,Corporate,Office Supplies,Paper,East,2886,Warwick,Rhode Island,United States,0,54.8604,2,111.96,0.49
US-2022-139486,2023-05-21 00:00:00,2023-05-23 00:00:00,476,Imation,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Consumer,Technology,Accessories,West,90032,Los Angeles,California,United States,0,27.1666,2,66.26,0.41
US-2022-139486,2023-05-21 00:00:00,2023-05-23 00:00:00,476,Motorola,Motorola HK250 Universal Bluetooth Headset,Consumer,Technology,Phones,West,90032,Los Angeles,California,United States,0.2,-12.4146,3,55.176,-0.225
US-2022-146934,2023-05-22 00:00:00,2023-05-27 00:00:00,58,Bevis,Bevis 36 x 72 Conference Tables,Consumer,Furniture,Tables,East,7055,Passaic,New Jersey,United States,0.3,-19.9184,2,174.286,-0.114285714
US-2022-146934,2023-05-22 00:00:00,2023-05-27 00:00:00,58,Eureka,Eureka Sanitaire  Commercial Upright,Consumer,Office Supplies,Appliances,East,7055,Passaic,New Jersey,United States,0,172.3384,4,662.84,0.26
US-2022-146934,2023-05-22 00:00:00,2023-05-27 00:00:00,58,Ampad,Ampad #10 Peel & Seel Holiday Envelopes,Consumer,Office Supplies,Envelopes,East,7055,Passaic,New Jersey,United States,0,12.9024,6,26.88,0.48
US-2022-146934,2023-05-22 00:00:00,2023-05-27 00:00:00,58,SanDisk,SanDisk Cruzer 32 GB USB Flash Drive,Consumer,Technology,Accessories,East,7055,Passaic,New Jersey,United States,0,30.432,5,95.1,0.32
US-2022-146934,2023-05-22 00:00:00,2023-05-27 00:00:00,58,Other,Digium D40 VoIP phone,Consumer,Technology,Phones,East,7055,Passaic,New Jersey,United States,0,74.8142,2,257.98,0.29
US-2022-146934,2023-05-22 00:00:00,2023-05-27 00:00:00,58,AT&T,AT&T 841000 Phone,Consumer,Technology,Phones,East,7055,Passaic,New Jersey,United States,0,86.25,5,345,0.25
US-2022-154081,2023-05-22 00:00:00,2023-05-29 00:00:00,373,Nortel,Nortel Business Series Terminal T7208 Digital phone,Corporate,Technology,Phones,West,90049,Los Angeles,California,United States,0.2,22.2384,2,222.384,0.1
US-2022-159653,2023-05-22 00:00:00,2023-05-22 00:00:00,365,Avery,Avery 493,Consumer,Office Supplies,Labels,South,30605,Athens,Georgia,United States,0,7.2177,3,14.73,0.49
US-2022-133725,2023-05-23 00:00:00,2023-05-28 00:00:00,442,Mitel,Mitel MiVoice 5330e IP Phone,Consumer,Technology,Phones,Central,60623,Chicago,Illinois,United States,0.2,148.4946,9,1979.928,0.075
US-2022-142762,2023-05-23 00:00:00,2023-05-27 00:00:00,466,Eldon,"Eldon Image Series Desk Accessories, Ebony",Consumer,Furniture,Furnishings,West,94109,San Francisco,California,United States,0,16.302,3,37.05,0.44
US-2022-143714,2023-05-23 00:00:00,2023-05-27 00:00:00,157,Avery,Avery Legal 4-Ring Binder,Consumer,Office Supplies,Binders,East,19120,Philadelphia,Pennsylvania,United States,0.7,-4.196,1,6.294,-0.666666667
US-2022-143714,2023-05-23 00:00:00,2023-05-27 00:00:00,157,Xerox,Xerox 224,Consumer,Office Supplies,Paper,East,19120,Philadelphia,Pennsylvania,United States,0.2,3.6288,2,10.368,0.35
US-2022-143714,2023-05-23 00:00:00,2023-05-27 00:00:00,157,Canon,Canon imageCLASS 2200 Advanced Copier,Consumer,Technology,Copiers,East,19120,Philadelphia,Pennsylvania,United States,0.4,1119.9968,4,8399.976,0.133333333
US-2022-143714,2023-05-23 00:00:00,2023-05-27 00:00:00,157,Avaya,Avaya 5410 Digital phone,Consumer,Technology,Phones,East,19120,Philadelphia,Pennsylvania,United States,0.4,-24.4764,3,122.382,-0.2
US-2022-154403,2023-05-23 00:00:00,2023-05-27 00:00:00,48,Xerox,Xerox 1949,Home Office,Office Supplies,Paper,South,35630,Florence,Alabama,United States,0,2.4402,1,4.98,0.49
US-2022-136126,2023-05-24 00:00:00,2023-05-24 00:00:00,274,Xerox,Xerox 1911,Home Office,Office Supplies,Paper,South,23602,Newport News,Virginia,United States,0,91.968,4,191.6,0.48
US-2022-136126,2023-05-24 00:00:00,2023-05-24 00:00:00,274,Acme,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Home Office,Office Supplies,Supplies,South,23602,Newport News,Virginia,United States,0,20.155,5,69.5,0.29
US-2022-138583,2023-05-24 00:00:00,2023-05-28 00:00:00,225,BIC,BIC Liqua Brite Liner,Home Office,Office Supplies,Art,East,19120,Philadelphia,Pennsylvania,United States,0.2,3.3312,3,16.656,0.2
US-2022-139269,2023-05-25 00:00:00,2023-05-30 00:00:00,402,Eldon,Eldon Expressions Mahogany Wood Desk Collection,Home Office,Furniture,Furnishings,South,31907,Columbus,Georgia,United States,0,6.24,4,24.96,0.25
US-2022-139269,2023-05-25 00:00:00,2023-05-30 00:00:00,402,Wirebound,"Wirebound Service Call Books, 5 1/2"" x 4""",Home Office,Office Supplies,Paper,South,31907,Columbus,Georgia,United States,0,9.2928,2,19.36,0.48
US-2022-139269,2023-05-25 00:00:00,2023-05-30 00:00:00,402,Fellowes,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Home Office,Office Supplies,Storage,South,31907,Columbus,Georgia,United States,0,152.118,9,1267.65,0.12
US-2022-113236,2023-05-26 00:00:00,2023-05-29 00:00:00,138,Advantus,Advantus Rolling Drawer Organizers,Corporate,Office Supplies,Storage,South,33445,Delray Beach,Florida,United States,0.2,13.8528,6,184.704,0.075
US-2022-113236,2023-05-26 00:00:00,2023-05-29 00:00:00,138,Imation,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Corporate,Technology,Accessories,South,33445,Delray Beach,Florida,United States,0.2,11.98,2,47.92,0.25
US-2022-119186,2023-05-26 00:00:00,2023-05-26 00:00:00,513,Office Star,Office Star Flex Back Scooter Chair with White Frame,Consumer,Furniture,Chairs,Central,76106,Fort Worth,Texas,United States,0.3,-88.784,5,388.43,-0.228571429
US-2022-119186,2023-05-26 00:00:00,2023-05-26 00:00:00,513,Universal,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Consumer,Office Supplies,Paper,Central,76106,Fort Worth,Texas,United States,0.2,5.2026,3,14.352,0.3625
US-2022-119186,2023-05-26 00:00:00,2023-05-26 00:00:00,513,Xerox,Xerox 212,Consumer,Office Supplies,Paper,Central,76106,Fort Worth,Texas,United States,0.2,3.6288,2,10.368,0.35
US-2022-119186,2023-05-26 00:00:00,2023-05-26 00:00:00,513,Logitech,Logitech G13 Programmable Gameboard with LCD Display,Consumer,Technology,Accessories,Central,76106,Fort Worth,Texas,United States,0.2,-7.1991,1,63.992,-0.1125
US-2022-132409,2023-05-26 00:00:00,2023-06-01 00:00:00,748,Holmes,Holmes HEPA Air Purifier,Corporate,Office Supplies,Appliances,East,19134,Philadelphia,Pennsylvania,United States,0.2,6.534,2,34.848,0.1875
US-2022-132409,2023-05-26 00:00:00,2023-06-01 00:00:00,748,Other,"OIC #2 Pencils, Medium Soft",Corporate,Office Supplies,Art,East,19134,Philadelphia,Pennsylvania,United States,0.2,0.1692,1,1.504,0.1125
US-2022-148852,2023-05-26 00:00:00,2023-05-31 00:00:00,718,Global,Global Low Back Tilter Chair,Consumer,Furniture,Chairs,West,92704,Santa Ana,California,United States,0.2,-84.8232,6,484.704,-0.175
US-2022-148852,2023-05-26 00:00:00,2023-05-31 00:00:00,718,Alliance,"Alliance Big Bands Rubber Bands, 12/Pack",Consumer,Office Supplies,Fasteners,West,92704,Santa Ana,California,United States,0,0,3,5.94,0
US-2022-148852,2023-05-26 00:00:00,2023-05-31 00:00:00,718,Xerox,Xerox 1946,Consumer,Office Supplies,Paper,West,92704,Santa Ana,California,United States,0,21.7728,7,45.36,0.48
US-2022-148852,2023-05-26 00:00:00,2023-05-31 00:00:00,718,Fellowes,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Consumer,Technology,Machines,West,92704,Santa Ana,California,United States,0.2,116.2425,3,371.976,0.3125
US-2022-148852,2023-05-26 00:00:00,2023-05-31 00:00:00,718,Cisco,Cisco SPA508G,Consumer,Technology,Phones,West,92704,Santa Ana,California,United States,0.2,23.7564,4,211.168,0.1125
US-2022-149237,2023-05-26 00:00:00,2023-05-30 00:00:00,148,Nu-Dell,Nu-Dell Float Frame 11 x 14 1/2,Consumer,Furniture,Furnishings,Central,53209,Milwaukee,Wisconsin,United States,0,11.3148,3,26.94,0.42
US-2022-157266,2023-05-26 00:00:00,2023-06-01 00:00:00,751,Other,9-3/4 Diameter Round Wall Clock,Consumer,Furniture,Furnishings,East,20016,Washington,District of Columbia,United States,0,17.3754,3,41.37,0.42
US-2022-157266,2023-05-26 00:00:00,2023-06-01 00:00:00,751,Wilson Jones,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Consumer,Office Supplies,Binders,East,20016,Washington,District of Columbia,United States,0,4.4344,2,9.64,0.46
US-2022-157266,2023-05-26 00:00:00,2023-06-01 00:00:00,751,Other,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Consumer,Office Supplies,Paper,East,20016,Washington,District of Columbia,United States,0,9.3312,3,19.44,0.48
US-2022-157266,2023-05-26 00:00:00,2023-06-01 00:00:00,751,Other,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Consumer,Office Supplies,Paper,East,20016,Washington,District of Columbia,United States,0,5.842,2,12.7,0.46
US-2022-101791,2023-05-27 00:00:00,2023-05-31 00:00:00,111,GE,G.E. Halogen Desk Lamp Bulbs,Consumer,Furniture,Furnishings,Central,60623,Chicago,Illinois,United States,0.6,-1.6752,2,5.584,-0.3
US-2022-101791,2023-05-27 00:00:00,2023-05-31 00:00:00,111,Other,36X48 HARDFLOOR CHAIRMAT,Consumer,Furniture,Furnishings,Central,60623,Chicago,Illinois,United States,0.6,-33.3582,3,25.176,-1.325
US-2022-101791,2023-05-27 00:00:00,2023-05-31 00:00:00,111,Standard,Standard Rollaway File with Lock,Consumer,Office Supplies,Storage,Central,60623,Chicago,Illinois,United States,0.2,97.3026,9,1297.368,0.075
US-2022-122903,2023-05-27 00:00:00,2023-05-29 00:00:00,451,Hon,HON 5400 Series Task Chairs for Big and Tall,Corporate,Furniture,Chairs,Central,48205,Detroit,Michigan,United States,0,700.98,5,3504.9,0.2
US-2022-122903,2023-05-27 00:00:00,2023-05-29 00:00:00,451,Xerox,Xerox 1915,Corporate,Office Supplies,Paper,Central,48205,Detroit,Michigan,United States,0,150.984,3,314.55,0.48
US-2022-122903,2023-05-27 00:00:00,2023-05-29 00:00:00,451,Xerox,Xerox 1910,Corporate,Office Supplies,Paper,Central,48205,Detroit,Michigan,United States,0,69.1776,3,144.12,0.48
US-2022-136994,2023-05-27 00:00:00,2023-06-02 00:00:00,482,Wirebound,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Consumer,Office Supplies,Paper,West,90045,Los Angeles,California,United States,0,6.1548,2,13.38,0.46
US-2022-113747,2023-05-28 00:00:00,2023-06-04 00:00:00,776,Boston,"Boston School Pro Electric Pencil Sharpener, 1670",Consumer,Office Supplies,Art,South,39212,Jackson,Mississippi,United States,0,50.1876,6,185.88,0.27
US-2022-121377,2023-05-28 00:00:00,2023-06-02 00:00:00,735,Other,Wilson Electronics DB Pro Signal Booster,Home Office,Technology,Phones,Central,60068,Park Ridge,Illinois,United States,0.2,25.06,1,286.4,0.0875
US-2022-134803,2023-05-28 00:00:00,2023-06-03 00:00:00,170,Kensington,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Consumer,Office Supplies,Appliances,West,90004,Los Angeles,California,United States,0,78.672,2,262.24,0.3
US-2022-134803,2023-05-28 00:00:00,2023-06-03 00:00:00,170,Wilson Jones,"Wilson Jones Hanging View Binder, White, 1""",Consumer,Office Supplies,Binders,West,90004,Los Angeles,California,United States,0.2,7.384,4,22.72,0.325
US-2022-134803,2023-05-28 00:00:00,2023-06-03 00:00:00,170,Xerox,Xerox 1991,Consumer,Office Supplies,Paper,West,90004,Los Angeles,California,United States,0,84.0512,8,182.72,0.46
US-2022-134803,2023-05-28 00:00:00,2023-06-03 00:00:00,170,Imation,Imation Clip USB flash drive - 8 GB,Consumer,Technology,Accessories,West,90004,Los Angeles,California,United States,0,7.896,7,131.6,0.06
US-2022-134803,2023-05-28 00:00:00,2023-06-03 00:00:00,170,Okidata,Okidata C331dn Printer,Consumer,Technology,Machines,West,90004,Los Angeles,California,United States,0.2,41.88,2,558.4,0.075
US-2022-138695,2023-05-28 00:00:00,2023-06-03 00:00:00,444,Novimex,Novimex Fabric Task Chair,Corporate,Furniture,Chairs,South,32303,Tallahassee,Florida,United States,0.2,-24.392,8,390.272,-0.0625
US-2022-138695,2023-05-28 00:00:00,2023-06-03 00:00:00,444,Other,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Corporate,Office Supplies,Paper,South,32303,Tallahassee,Florida,United States,0.2,19.435,13,62.192,0.3125
US-2022-155565,2023-05-28 00:00:00,2023-05-28 00:00:00,250,Fiskars,Fiskars Softgrip Scissors,Corporate,Office Supplies,Supplies,East,10035,New York City,New York,United States,0,15.372,5,54.9,0.28
US-2022-156573,2023-05-29 00:00:00,2023-06-02 00:00:00,623,3M,3M Polarizing Light Filter Sleeves,Consumer,Furniture,Furnishings,South,37211,Nashville,Tennessee,United States,0.2,14.547,3,44.76,0.325
US-2022-156573,2023-05-29 00:00:00,2023-06-02 00:00:00,623,Newell,Newell 333,Consumer,Office Supplies,Art,South,37211,Nashville,Tennessee,United States,0.2,0.3336,2,4.448,0.075
US-2022-156573,2023-05-29 00:00:00,2023-06-02 00:00:00,623,GBC,GBC ProClick Spines for 32-Hole Punch,Consumer,Office Supplies,Binders,South,37211,Nashville,Tennessee,United States,0.7,-8.6457,3,11.277,-0.766666667
US-2022-168753,2023-05-29 00:00:00,2023-06-01 00:00:00,640,Other,Presstex Flexible Ring Binders,Consumer,Office Supplies,Binders,South,36116,Montgomery,Alabama,United States,0,11.375,5,22.75,0.5
US-2022-168753,2023-05-29 00:00:00,2023-06-01 00:00:00,640,Panasonic,Panasonic KX-TG9471B,Consumer,Technology,Phones,South,36116,Montgomery,Alabama,United States,0,274.386,5,979.95,0.28
US-2022-105578,2023-05-30 00:00:00,2023-06-04 00:00:00,491,Global,Global Troy Executive Leather Low-Back Tilter,Corporate,Furniture,Chairs,West,80134,Parker,Colorado,United States,0.2,50.098,2,801.568,0.0625
US-2022-105578,2023-05-30 00:00:00,2023-06-04 00:00:00,491,Storex,Storex Flexible Poly Binders with Double Pockets,Corporate,Office Supplies,Binders,West,80134,Parker,Colorado,United States,0.7,-1.9008,3,2.376,-0.8
US-2022-105578,2023-05-30 00:00:00,2023-06-04 00:00:00,491,GBC,GBC Standard Therm-A-Bind Covers,Corporate,Office Supplies,Binders,West,80134,Parker,Colorado,United States,0.7,-11.9616,2,14.952,-0.8
US-2022-105578,2023-05-30 00:00:00,2023-06-04 00:00:00,491,Other,Vinyl Sectional Post Binders,Corporate,Office Supplies,Binders,West,80134,Parker,Colorado,United States,0.7,-15.08,2,22.62,-0.666666667
US-2022-105578,2023-05-30 00:00:00,2023-06-04 00:00:00,491,Other,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Corporate,Office Supplies,Paper,West,80134,Parker,Colorado,United States,0.2,11.8871,1,32.792,0.3625
US-2022-108210,2023-05-30 00:00:00,2023-05-31 00:00:00,49,Sony,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,Central,77041,Houston,Texas,United States,0.2,11.198,5,223.96,0.05
US-2022-108210,2023-05-30 00:00:00,2023-05-31 00:00:00,49,Anker,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Consumer,Technology,Phones,Central,77041,Houston,Texas,United States,0.2,7.996,5,79.96,0.1
US-2022-113831,2023-05-30 00:00:00,2023-06-03 00:00:00,46,Hon,Hon Rectangular Conference Tables,Corporate,Furniture,Tables,South,22153,Springfield,Virginia,United States,0,386.835,10,2275.5,0.17
US-2022-113831,2023-05-30 00:00:00,2023-06-03 00:00:00,46,Avery,Avery 473,Corporate,Office Supplies,Labels,South,22153,Springfield,Virginia,United States,0,29.808,6,62.1,0.48
US-2022-113831,2023-05-30 00:00:00,2023-06-03 00:00:00,46,Plantronics,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Corporate,Technology,Accessories,South,22153,Springfield,Virginia,United States,0,653.301,6,1979.7,0.33
US-2022-129728,2023-05-30 00:00:00,2023-06-06 00:00:00,353,Other,36X48 HARDFLOOR CHAIRMAT,Corporate,Furniture,Furnishings,West,90032,Los Angeles,California,United States,0,11.7488,8,167.84,0.07
US-2022-145499,2023-05-30 00:00:00,2023-05-31 00:00:00,645,Angle-D,Angle-D Ring Binders,Consumer,Office Supplies,Binders,South,28403,Wilmington,North Carolina,United States,0.7,-2.6256,2,3.282,-0.8
US-2022-147473,2023-05-30 00:00:00,2023-06-03 00:00:00,553,Xerox,Xerox 228,Home Office,Office Supplies,Paper,West,90049,Los Angeles,California,United States,0,18.6624,6,38.88,0.48
US-2022-152730,2023-05-30 00:00:00,2023-06-04 00:00:00,275,DAX,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Home Office,Furniture,Furnishings,Central,54880,Superior,Wisconsin,United States,0,21.33,5,47.4,0.45
US-2022-152730,2023-05-30 00:00:00,2023-06-04 00:00:00,275,Acco,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Home Office,Office Supplies,Appliances,Central,54880,Superior,Wisconsin,United States,0,109.422,3,364.74,0.3
US-2022-152730,2023-05-30 00:00:00,2023-06-04 00:00:00,275,Newell,Newell 343,Home Office,Office Supplies,Art,Central,54880,Superior,Wisconsin,United States,0,3.969,5,14.7,0.27
US-2022-152730,2023-05-30 00:00:00,2023-06-04 00:00:00,275,Newell,Newell 333,Home Office,Office Supplies,Art,Central,54880,Superior,Wisconsin,United States,0,1.4456,2,5.56,0.26
US-2022-152730,2023-05-30 00:00:00,2023-06-04 00:00:00,275,Xerox,Xerox 1915,Home Office,Office Supplies,Paper,Central,54880,Superior,Wisconsin,United States,0,301.968,6,629.1,0.48
US-2022-152730,2023-05-30 00:00:00,2023-06-04 00:00:00,275,Xerox,Xerox 217,Home Office,Office Supplies,Paper,Central,54880,Superior,Wisconsin,United States,0,21.7728,7,45.36,0.48
US-2022-152730,2023-05-30 00:00:00,2023-06-04 00:00:00,275,Eldon,Eldon Simplefile Box Office,Home Office,Office Supplies,Storage,Central,54880,Superior,Wisconsin,United States,0,13.9328,4,49.76,0.28
US-2022-152730,2023-05-30 00:00:00,2023-06-04 00:00:00,275,Other,VTech DS6151,Home Office,Technology,Phones,Central,54880,Superior,Wisconsin,United States,0,35.2772,1,125.99,0.28
US-2022-153682,2023-05-30 00:00:00,2023-06-01 00:00:00,113,Canon,Canon Imageclass D680 Copier / Fax,Corporate,Technology,Copiers,East,45231,Cincinnati,Ohio,United States,0.4,69.999,2,839.988,0.083333333
US-2022-158547,2023-05-30 00:00:00,2023-06-04 00:00:00,412,Euro Pro,Euro-Pro Shark Turbo Vacuum,Consumer,Office Supplies,Appliances,East,45011,Hamilton,Ohio,United States,0.2,9.294,5,123.92,0.075
US-2022-166380,2023-05-30 00:00:00,2023-06-03 00:00:00,249,Other,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Corporate,Office Supplies,Envelopes,South,22204,Arlington,Virginia,United States,0,12.744,9,26.55,0.48
US-2022-166380,2023-05-30 00:00:00,2023-06-03 00:00:00,249,Sony,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Corporate,Technology,Accessories,South,22204,Arlington,Virginia,United States,0,26.8752,2,111.98,0.24
US-2022-150483,2023-05-31 00:00:00,2023-06-04 00:00:00,86,Global,Global Highback Leather Tilter in Burgundy,Consumer,Furniture,Chairs,Central,62521,Decatur,Illinois,United States,0.3,-38.2158,3,191.079,-0.2
US-2022-150483,2023-05-31 00:00:00,2023-06-04 00:00:00,86,Executive Impressions,"Executive Impressions 16-1/2"" Circular Wall Clock",Consumer,Furniture,Furnishings,Central,62521,Decatur,Illinois,United States,0.6,-12.8256,3,32.064,-0.4
US-2022-150483,2023-05-31 00:00:00,2023-06-04 00:00:00,86,Xerox,Xerox 1899,Consumer,Office Supplies,Paper,Central,62521,Decatur,Illinois,United States,0.2,6.7048,4,18.496,0.3625
US-2022-150483,2023-05-31 00:00:00,2023-06-04 00:00:00,86,Xerox,Xerox 212,Consumer,Office Supplies,Paper,Central,62521,Decatur,Illinois,United States,0.2,3.6288,2,10.368,0.35
US-2022-168844,2023-05-31 00:00:00,2023-06-06 00:00:00,567,Avery,Avery Hidden Tab Dividers for Binding Systems,Consumer,Office Supplies,Binders,East,10011,New York City,New York,United States,0.2,2.3244,3,7.152,0.325
US-2022-168844,2023-05-31 00:00:00,2023-06-06 00:00:00,567,Other,Jackery Bar Premium Fast-charging Portable Charger,Consumer,Technology,Phones,East,10011,New York City,New York,United States,0,88.053,6,179.7,0.49
